date,GDP,gdp_yoy
1947-01-01,243.164,
1947-02-01,244.09866666666665,
1947-03-01,245.03333333333333,
1947-04-01,245.968,
1947-05-01,247.17366666666666,
1947-06-01,248.37933333333334,
1947-07-01,249.585,
1947-08-01,252.97166666666666,
1947-09-01,256.35833333333335,
1947-10-01,259.745,
1947-11-01,261.744,
1947-12-01,263.743,
1948-01-01,265.742,9.285091543156065
1948-02-01,268.017,9.79863333952391
1948-03-01,270.29200000000003,10.308257379948316
1948-04-01,272.567,10.814008326286363
1948-05-01,274.7766666666667,11.167451764683678
1948-06-01,276.98633333333333,11.51746387917405
1948-07-01,279.196,11.864094396698533
1948-08-01,279.586,10.520677546233781
1948-09-01,279.976,9.21275558300556
1948-10-01,280.366,7.938940114342907
1948-11-01,278.58866666666665,6.435550257758194
1948-12-01,276.8113333333333,4.954949831211941
1949-01-01,275.034,3.496624545611904
1949-02-01,273.8063333333333,2.1600619861178005
1949-03-01,272.57866666666666,0.8459986483753346
1949-04-01,271.351,-0.446128841715987
1949-05-01,271.8636666666667,-1.0601336843254594
1949-06-01,272.3763333333333,-1.66434204334992
1949-07-01,272.889,-2.258986518431505
1949-08-01,272.135,-2.6650118389332844
1949-09-01,271.38100000000003,-3.0699059919421567
1949-10-01,270.627,-3.473673697951951
1949-11-01,274.02733333333333,-1.6373003926936414
1949-12-01,277.42766666666665,0.22265466009339097
1950-01-01,280.828,2.1066486325326927
1950-02-01,284.013,3.727695609670567
1950-03-01,287.198,5.363344649128798
1950-04-01,290.383,7.01379394216346
1950-05-01,296.3063333333333,8.990780918376974
1950-06-01,302.2296666666667,10.960325725803411
1950-07-01,308.153,12.922470308440426
1950-08-01,312.08366666666666,14.679723911539
1950-09-01,316.01433333333335,16.446742157090345
1950-10-01,319.945,18.223606661567395
1950-11-01,325.2966666666667,18.709569118409107
1950-12-01,330.6483333333333,19.183619033429732
1951-01-01,336.0,19.646189126440404
1951-02-01,338.69666666666666,19.253930864667
1951-03-01,341.3933333333333,18.870372820609237
1951-04-01,344.09,18.495228715179614
1951-05-01,346.52166666666665,16.947100916956437
1951-06-01,348.9533333333333,15.459655957004003
1951-07-01,351.385,14.029394489101188
1951-08-01,352.98266666666666,13.10513954057193
1951-09-01,354.58033333333333,12.203876828371696
1951-10-01,356.178,11.324758942943314
1951-11-01,357.392,9.86648085337487
1951-12-01,358.606,8.455408313969027
1952-01-01,359.82,7.089285714285709
1952-02-01,360.2233333333333,6.355736204470075
1952-03-01,360.62666666666667,5.633775312933276
1952-04-01,361.03,4.9231305763027144
1952-05-01,363.2536666666667,4.82855809882019
1952-06-01,365.4773333333333,4.735303670022728
1952-07-01,367.701,4.64333992629169
1952-08-01,372.07133333333337,5.407819836290373
1952-09-01,376.44166666666666,6.165410565165774
1952-10-01,380.812,6.9162048189388425
1952-11-01,383.20133333333337,7.221575562221139
1952-12-01,385.59066666666666,7.524878743430574
1953-01-01,387.98,7.826135289867153
1953-02-01,389.23633333333333,8.054170098179835
1953-03-01,390.4926666666667,8.281694827522479
1953-04-01,391.749,8.508711187435969
1953-05-01,391.5563333333333,7.791433167455986
1953-06-01,391.3636666666667,7.08288338902916
1953-07-01,391.171,6.382903500398407
1953-08-01,389.43733333333336,4.667384569625543
1953-09-01,387.70366666666666,2.991698581010782
1953-10-01,385.97,1.3544741237145885
1953-11-01,385.7616666666667,0.6681431171081664
1953-12-01,385.55333333333334,-0.009682115403897296
1954-01-01,385.345,-0.679158719521622
1954-02-01,385.6036666666667,-0.9332804662805505
1954-03-01,385.8623333333333,-1.1857670395859055
1954-04-01,386.121,-1.4366341713699438
1954-05-01,387.746,-0.9731251952677766
1954-06-01,389.371,-0.5091598521750118
1954-07-01,390.996,-0.04473746775707221
1954-08-01,393.90866666666665,1.1481522059175964
1954-09-01,396.8213333333333,2.351710197908874
1954-10-01,399.734,3.5660802653055823
1954-11-01,404.1803333333333,4.774623364166963
1954-12-01,408.62666666666667,5.984472532982887
1955-01-01,413.073,7.195629890098476
1955-02-01,415.8926666666666,7.854956427627302
1955-03-01,418.71233333333333,8.513398992905085
1955-04-01,421.532,9.170959362479646
1955-05-01,424.42833333333334,9.460402772261567
1955-06-01,427.32466666666664,9.74743025717546
1955-07-01,430.221,10.032071939354893
1955-08-01,432.5113333333333,9.799902853961061
1955-09-01,434.8016666666667,9.571142008494181
1955-10-01,437.092,9.345714900408764
1955-11-01,437.97666666666663,8.361696635412752
1955-12-01,438.86133333333333,7.399092896531467
1956-01-01,439.746,6.457212163467485
1956-02-01,441.834,6.237506792617986
1956-03-01,443.92199999999997,6.020760474375009
1956-04-01,446.01,5.806913828606142
1956-05-01,447.73699999999997,5.4917791382133485
1956-06-01,449.464,5.180916305634908
1956-07-01,451.191,4.874239053881602
1956-08-01,454.28166666666664,5.033471184570115
1956-09-01,457.37233333333336,5.191025793369386
1956-10-01,460.463,5.346929250592569
1956-11-01,463.5683333333333,5.843157550250022
1956-12-01,466.6736666666667,6.337385233300719
1957-01-01,469.779,6.8296243740704865
1957-02-01,470.5276666666667,6.49421879408707
1957-03-01,471.2763333333333,6.161968393846973
1957-04-01,472.025,5.832828860339445
1957-05-01,474.5133333333333,5.9803709171529995
1957-06-01,477.00166666666667,6.126779156209761
1957-07-01,479.49,6.272066597073089
1957-08-01,477.948,5.209616647527793
1957-09-01,476.406,4.161525584188519
1957-10-01,474.864,3.1275042728731606
1957-11-01,472.42266666666666,1.9100384337440435
1957-12-01,469.98133333333334,0.7087750826594741
1958-01-01,467.54,-0.47660708545932406
1958-02-01,469.01933333333335,-0.3205620923459662
1958-03-01,470.4986666666667,-0.16501288345336373
1958-04-01,471.978,-0.009957099729884789
1958-05-01,476.599,0.43953805302274773
1958-06-01,481.22,0.8843435208123029
1958-07-01,485.841,1.324532315585314
1958-08-01,490.4123333333333,2.6078848187111037
1958-09-01,494.9836666666667,3.899545065903176
1958-10-01,499.555,5.199593989015816
1958-11-01,503.14666666666665,6.5034982797889995
1958-12-01,506.73833333333334,7.820948917120107
1959-01-01,510.33,9.152158104119422
1959-02-01,514.4376666666667,9.683680416869823
1959-03-01,518.5453333333334,10.211860324081679
1959-04-01,522.653,10.736729254329646
1959-05-01,523.4466666666667,9.829577205715223
1959-06-01,524.2403333333333,8.939847332474393
1959-07-01,525.034,8.067042509792287
1959-08-01,526.2226666666667,7.302086611470493
1959-09-01,527.4113333333333,6.551259940563692
1959-10-01,528.6,5.814174615407719
1959-11-01,533.2826666666667,5.989506041975856
1959-12-01,537.9653333333333,6.1623520357317885
1960-01-01,542.648,6.332765073579849
1960-02-01,542.1253333333334,5.382122745029694
1960-03-01,541.6026666666667,4.446541478854948
1960-04-01,541.08,3.52566616856691
1960-05-01,542.5880000000001,3.6567877020263095
1960-06-01,544.096,3.787512216089195
1960-07-01,545.604,3.9178415112164355
1960-08-01,543.8016666666667,3.3406010636815475
1960-09-01,541.9993333333333,2.7659625567393986
1960-10-01,540.197,2.193908437381764
1960-11-01,541.804,1.5979018006710533
1960-12-01,543.4110000000001,1.012270926999026
1961-01-01,545.018,0.4367472099777503
1961-02-01,548.527,1.1808462495757288
1961-03-01,552.036,1.926381455531967
1961-04-01,555.545,2.6733569897242404
1961-05-01,559.5846666666666,3.1325179817221382
1961-06-01,563.6243333333333,3.5891337803132695
1961-07-01,567.664,4.043225489549185
1961-08-01,571.98,5.181729858618778
1961-09-01,576.2959999999999,6.327806061262065
1961-10-01,580.612,7.481529886319249
1961-11-01,585.079,7.987205705384226
1961-12-01,589.546,8.489890708874137
1962-01-01,594.013,8.989611352285621
1962-02-01,596.1306666666667,8.67845460053318
1962-03-01,598.2483333333333,8.37125356558872
1962-04-01,600.366,8.06793329073252
1962-05-01,603.253,7.803704414107138
1962-06-01,606.14,7.543263154595281
1962-07-01,609.027,7.286528650751167
1962-08-01,610.1113333333334,6.666550112474812
1962-09-01,611.1956666666666,6.055857869335668
1962-10-01,612.28,5.454244831315913
1962-11-01,615.4106666666667,5.184200196326771
1962-12-01,618.5413333333333,4.918247826858857
1963-01-01,621.672,4.656295400942412
1963-02-01,624.3653333333333,4.736321790748321
1963-03-01,627.0586666666667,4.815781629145088
1963-04-01,629.752,4.894680911310756
1963-05-01,634.6493333333333,5.204505130241088
1963-06-01,639.5466666666666,5.511378009480761
1963-07-01,644.444,5.815341520162476
1963-08-01,647.6086666666666,6.145982099441949
1963-09-01,650.7733333333333,6.475449487807228
1963-10-01,653.938,6.803749918338009
1963-11-01,659.2326666666667,7.120773553919557
1963-12-01,664.5273333333333,7.434588041542889
1964-01-01,669.822,7.745241863876773
1964-02-01,672.7726666666666,7.753046293409405
1964-03-01,675.7233333333334,7.7607836799959085
1964-04-01,678.674,7.7684548838272915
1964-05-01,683.1263333333333,7.638391384638643
1964-06-01,687.5786666666667,7.510319809865318
1964-07-01,692.031,7.384194747720518
1964-08-01,693.7936666666666,7.131621668641452
1964-09-01,695.5563333333333,6.881505081134254
1964-10-01,697.319,6.633809321372963
1964-11-01,704.1426666666666,6.812465806204981
1964-12-01,710.9663333333333,6.988275375680564
1965-01-01,717.79,7.16130554087504
1965-02-01,721.9236666666667,7.305736757042269
1965-03-01,726.0573333333333,7.448906603787542
1965-04-01,730.191,7.5908315332545495
1965-05-01,736.5683333333334,7.82315032992924
1965-06-01,742.9456666666666,8.05246042149843
1965-07-01,749.323,8.278819879456268
1965-08-01,756.8343333333333,9.086371020010287
1965-09-01,764.3456666666666,9.889829196676603
1965-10-01,771.857,10.689225447750594
1965-11-01,779.816,10.746875159768777
1965-12-01,787.775,10.803418258436048
1966-01-01,795.734,10.858886303793591
1966-02-01,798.8163333333333,10.651079915651284
1966-03-01,801.8986666666667,10.445639738275968
1966-04-01,804.981,10.24252558577139
1966-05-01,809.8666666666667,9.9513283447338
1966-06-01,814.7523333333334,9.665130289922509
1966-07-01,819.638,9.383803780212286
1966-08-01,824.1926666666667,8.900010262043256
1966-09-01,828.7473333333334,8.425725358988977
1966-10-01,833.302,7.960671471529057
1966-11-01,836.9246666666667,7.323351491462948
1966-12-01,840.5473333333333,6.698909375561968
1967-01-01,844.17,6.086958707306711
1967-02-01,845.7743333333333,5.878447653173513
1967-03-01,847.3786666666666,5.671539546143811
1967-04-01,848.983,5.466215972799349
1967-05-01,854.3996666666666,5.49880638788276
1967-06-01,859.8163333333333,5.5310059457741145
1967-07-01,865.233,5.562821635892901
1967-08-01,870.635,5.634887959045165
1967-09-01,876.0369999999999,5.706162151552419
1967-10-01,881.439,5.776657202310798
1967-11-01,890.755,6.431920993287332
1967-12-01,900.0709999999999,7.081536554356238
1968-01-01,909.387,7.7255766018692995
1968-02-01,917.706,8.504829696495086
1968-03-01,926.025,9.281132087347022
1968-04-01,934.344,10.054500502365782
1968-05-01,939.8376666666667,9.999769818886485
1968-06-01,945.3313333333334,9.945728719583148
1968-07-01,950.825,9.892364253328312
1968-08-01,956.5600000000001,9.86923337563963
1968-09-01,962.295,9.84638776672675
1968-10-01,968.03,9.823822181682452
1968-11-01,976.4656666666666,9.622249290395967
1968-12-01,984.9013333333334,9.424849076720987
1969-01-01,993.337,9.231493302631332
1969-02-01,998.5646666666667,8.81095543307624
1969-03-01,1003.7923333333333,8.397973416844406
1969-04-01,1009.02,7.992345431661141
1969-05-01,1015.9986666666666,8.103633499827811
1969-06-01,1022.9773333333333,8.213628096533343
1969-07-01,1029.956,8.322351641995084
1969-08-01,1032.6863333333333,7.958343787460609
1969-09-01,1035.4166666666665,7.598674696082441
1969-10-01,1038.147,7.243267254114016
1969-11-01,1042.498,6.7623814730471965
1969-12-01,1046.849,6.289733252467911
1970-01-01,1051.2,5.825112726093962
1970-02-01,1056.5916666666667,5.811040780533672
1970-03-01,1061.9833333333333,5.797115406008624
1970-04-01,1067.375,5.783334324393974
1970-05-01,1073.603,5.669725288353411
1970-06-01,1079.831,5.557666315187171
1970-07-01,1086.059,5.447125896640248
1970-08-01,1086.9086666666667,5.250610140090939
1970-09-01,1087.7583333333332,5.0551307847082505
1970-10-01,1088.608,4.860679653266842
1970-11-01,1104.124,5.911378247248433
1970-12-01,1119.6399999999999,6.953342841231147
1971-01-01,1135.156,7.98668188736682
1971-02-01,1142.1943333333334,8.10177378520558
1971-03-01,1149.2326666666665,8.215697044837466
1971-04-01,1156.271,8.328469375805136
1971-05-01,1163.4056666666665,8.36460653208555
1971-06-01,1170.5403333333334,8.400326841268079
1971-07-01,1177.675,8.435637474575497
1971-08-01,1181.8823333333332,8.73796203667525
1971-09-01,1186.0896666666667,9.039814296986947
1971-10-01,1190.297,9.34119536141569
1971-11-01,1203.7343333333333,9.021661818177428
1971-12-01,1217.1716666666666,8.710984483107676
1972-01-01,1230.609,8.408800200148692
1972-02-01,1242.529,8.784377906503348
1972-03-01,1254.4489999999998,9.15535525443354
1972-04-01,1266.369,9.521816252418326
1972-05-01,1274.4346666666665,9.54344672551879
1972-06-01,1282.5003333333334,9.564813514898107
1972-07-01,1290.566,9.58592141295349
1972-08-01,1303.3453333333334,10.277080600522282
1972-09-01,1316.1246666666666,10.963336386315925
1972-10-01,1328.904,11.644740766380156
1972-11-01,1345.0993333333333,11.743870394436428
1972-12-01,1361.2946666666667,11.840811279701713
1973-01-01,1377.49,11.935635120497267
1973-02-01,1389.6223333333332,11.838221348019506
1973-03-01,1401.7546666666667,11.742658861912037
1973-04-01,1413.887,11.648895385152347
1973-05-01,1420.5373333333332,11.464115853722333
1973-06-01,1427.1876666666667,11.28166048559831
1973-07-01,1433.838,11.101485704721803
1973-08-01,1447.9883333333332,11.097826209272732
1973-09-01,1462.1386666666667,11.094237779906369
1973-10-01,1476.289,11.09071836641322
1973-11-01,1481.2623333333333,10.122895508584495
1973-12-01,1486.2356666666667,9.178101043026698
1974-01-01,1491.209,8.255522726117803
1974-02-01,1504.1580000000001,8.24221545086472
1974-03-01,1517.107,8.229138527331447
1974-04-01,1530.056,8.216286025686648
1974-05-01,1540.046,8.412919805932596
1974-06-01,1550.036,8.607721058874995
1974-07-01,1560.026,8.800715283037563
1974-08-01,1573.2436666666667,8.650299898825175
1974-09-01,1586.4613333333334,8.502795904446824
1974-10-01,1599.679,8.358119582276924
1974-11-01,1605.1580000000001,8.36419477351189
1974-12-01,1610.637,8.370229306388598
1975-01-01,1616.116,8.376223587706356
1975-02-01,1628.0283333333334,8.235194263723189
1975-03-01,1639.9406666666666,8.096572401726876
1975-04-01,1651.853,7.960296878022777
1975-05-01,1671.1753333333334,8.514637441565597
1975-06-01,1690.4976666666666,9.061832542383952
1975-07-01,1709.82,9.602019453521926
1975-08-01,1727.157,9.783184677262312
1975-09-01,1744.494,9.961331130247085
1975-10-01,1761.831,10.136533642061929
1975-11-01,1781.383,10.978670012547042
1975-12-01,1800.935,11.815076891937792
1976-01-01,1820.487,12.645812553059322
1976-02-01,1831.102,12.473595361260092
1976-03-01,1841.717,12.303880099727206
1976-04-01,1852.332,12.136612640471034
1976-05-01,1863.7406666666668,11.522748660324101
1976-06-01,1875.1493333333333,10.922917570821845
1976-07-01,1886.558,10.336643623305374
1976-08-01,1902.463,10.149974785152715
1976-09-01,1918.368,9.967016223615556
1976-10-01,1934.273,9.787658407645239
1976-11-01,1952.398,9.600125295907723
1976-12-01,1970.523,9.416664121692332
1977-01-01,1988.648,9.237143687375958
1977-02-01,2011.0683333333334,9.828307398131475
1977-03-01,2033.4886666666666,10.41265659526771
1977-04-01,2055.909,10.990308432829533
1977-05-01,2076.7636666666667,11.429862738413888
1977-06-01,2097.6183333333333,11.864068426194674
1977-07-01,2118.473,12.293022530979702
1977-08-01,2133.7386666666666,12.156644658354288
1977-09-01,2149.0043333333333,12.022528176727999
1977-10-01,2164.27,11.890617301694228
1977-11-01,2177.1,11.509026335818827
1977-12-01,2189.9300000000003,11.134455167486013
1978-01-01,2202.76,10.76671185649749
1978-02-01,2245.717666666667,11.667894593338035
1978-03-01,2288.675333333333,12.549205257434416
1978-04-01,2331.633,13.41129398236982
1978-05-01,2352.7729999999997,13.290358347627729
1978-06-01,2373.913,13.171827413789128
1978-07-01,2395.053,13.055630163801935
1978-08-01,2422.3516666666665,13.526164403763286
1978-09-01,2449.6503333333335,13.99001366989645
1978-10-01,2476.949,14.447319419480941
1978-11-01,2493.5026666666668,14.533216970587803
1978-12-01,2510.0563333333334,14.618108036938771
1979-01-01,2526.61,14.702010205378691
1979-02-01,2548.1556666666665,13.467320691692741
1979-03-01,2569.7013333333334,12.27898059226693
1979-04-01,2591.247,11.134428102535864
1979-05-01,2616.686333333333,11.217118410205051
1979-06-01,2642.125666666667,11.298335982265018
1979-07-01,2667.565,11.378119816137676
1979-08-01,2686.337666666667,10.897922198194475
1979-09-01,2705.110333333333,10.428427131981133
1979-10-01,2723.883,9.969280756285247
1979-11-01,2745.869333333333,10.120970393989271
1979-12-01,2767.855666666667,10.270659264088234
1980-01-01,2789.842,10.418386692049818
1980-02-01,2792.345333333333,9.582996433891333
1980-03-01,2794.8486666666668,8.761614838767251
1980-04-01,2797.352,7.953892469533019
1980-05-01,2817.0623333333333,7.657623974545924
1980-06-01,2836.7726666666667,7.367060638170497
1980-07-01,2856.483,7.082039238031701
1980-08-01,2899.507666666667,7.935338980095952
1980-09-01,2942.532333333333,8.776795425842776
1980-10-01,2985.557,9.606653442897507
1980-11-01,3031.773333333333,10.412148769400043
1980-12-01,3077.989666666667,11.204847266241114
1981-01-01,3124.206,11.98505148320228
1981-02-01,3136.9813333333336,12.342169712533192
1981-03-01,3149.7566666666667,12.698648203492468
1981-04-01,3162.532,13.054488673574172
1981-05-01,3195.2243333333336,13.423984110161102
1981-06-01,3227.9166666666665,13.78834492436123
1981-07-01,3260.609,14.147677406096925
1981-08-01,3267.345333333333,12.686211210799803
1981-09-01,3274.081666666667,11.267483098741394
1981-10-01,3280.818,9.889645382754386
1981-11-01,3278.646,8.142847090591655
1981-12-01,3276.474,6.448505512634917
1982-01-01,3274.302,4.804292674682786
1982-02-01,3293.5253333333335,4.99027515199324
1982-03-01,3312.748666666667,5.174748948860608
1982-04-01,3331.972,5.357732348637101
1982-05-01,3343.422,4.63809896290015
1982-06-01,3354.8720000000003,3.9330424680521725
1982-07-01,3366.322,3.2421244006871186
1982-08-01,3378.4016666666666,3.398977518548185
1982-09-01,3390.4813333333336,3.5551851944234825
1982-10-01,3402.561,3.710751404070578
1982-11-01,3426.1783333333333,4.4997945290017105
1982-12-01,3449.795666666667,5.289883779534543
1983-01-01,3473.413,6.081021237503448
1983-02-01,3508.558,6.528951348585332
1983-03-01,3543.703,6.971682930770684
1983-04-01,3578.848,7.409305960554291
1983-05-01,3615.625,8.141449090183638
1983-06-01,3652.402,8.868594688560382
1983-07-01,3689.179,9.590793750568128
1983-08-01,3724.3546666666666,10.240138211313932
1983-09-01,3759.5303333333336,10.884855680275084
1983-10-01,3794.706,11.524995437260355
1983-11-01,3832.4886666666666,11.85899546968512
1983-12-01,3870.2713333333336,12.188422367431029
1984-01-01,3908.054,12.513369415039332
1984-02-01,3941.9030000000002,12.351085545685736
1984-03-01,3975.752,12.192020606693044
1984-04-01,4009.601,12.03607976644998
1984-05-01,4034.484,11.584691443388074
1984-06-01,4059.367,11.142393416715901
1984-07-01,4084.25,10.708913826084343
1984-08-01,4105.683666666667,10.23879394228835
1984-09-01,4127.117333333334,9.777471317117525
1984-10-01,4148.551,9.324701307558492
1984-11-01,4175.756666666667,8.95679100073008
1984-12-01,4202.962333333333,8.596063979665836
1985-01-01,4230.168,8.242311902547916
1985-02-01,4251.741,7.8601122351311
1985-03-01,4273.313999999999,7.484420557419069
1985-04-01,4294.887,7.115072048316029
1985-05-01,4325.515666666666,7.21360319353519
1985-06-01,4356.144333333334,7.31092639156139
1985-07-01,4386.773,7.407063720389306
1985-08-01,4405.88,7.311725834373828
1985-09-01,4424.987,7.217378199085189
